ID,course title,Credit hours,course ID,class code,preReqs
230,MUS 9010 Lecture Recital with Written Document (1-9) - Modern Campus Catalog™,9,MUS,9010,Pass-fail grading.
231,MUS 9009 Research and Monograph (1-12) - Modern Campus Catalog™,2,MUS,9009,"“S/U” grading.,For DMA candidates in performance only."
232,MUS 9008 Doctor of Musical Arts Chamber Music Recital (2) - Modern Campus Catalog™,2,MUS,9008,May be repeated for credit up to six (6) times.
233,MUS 9007 Doctor of Musical Arts Role in Opera (1-3) - Modern Campus Catalog™,3,MUS,9007,"May not be taken concurrently with,MUS 4241,. A max. of 4 hrs. of credit may be applied toward the DMA degree."
234,MUS 9006 Major Solo Part in an Oratorio or a Cantata (1) - Modern Campus Catalog™,1,MUS,9006,
235,OCS 4090 Marine and Environmental Microbiology (3) - Modern Campus Catalog™,3,OCS,4090,"BIOL 2051,or equivalent."
236,OCS 4061 Introductory Oceanographic Data Analysis (3) - Modern Campus Catalog™,3,OCS,4061,"MATH 1550,and,EXST 2201,.,2 hrs. lecture; 2 hrs. lab."
237,OCS 4060 Introductory Estuarine Dynamics (3) - Modern Campus Catalog™,3,OCS,4060,"MATH 1552,or consent of instructor."
238,OCS 4038 Scientific Writing and Collaboration (2) - Modern Campus Catalog™,2,OCS,4038,"Credit will not be given for this course and,ENGL 4002,."
239,OCS 4030 Techniques of Research Presentation (1) - Modern Campus Catalog™,1,OCS,4030,Pass-fail grading.
240,OCS 4024 Coastal Morphodynamics (3) - Modern Campus Catalog™,3,OCS,4024,"MATH 1021,,,MATH 1022,or,MATH 1023,."
241,OCS 4021 Forecasting Coastal Weather (3) - Modern Campus Catalog™,3,OCS,4021,"MATH 1552,or consent of instructor."
242,OCS 4019 Surface-Atmosphere Interactions (3) - Modern Campus Catalog™,3,OCS,4019,"MATH 1552,or equivalent.,Credit will not be given for both this course and,OCS 7019,."
243,OCS 4017 Field Course in Coastal Meteorology (3) - Modern Campus Catalog™,3,OCS,4017,
244,OCS 4016 Oceans to Estuaries II: Chemistry and Biology (5) - Modern Campus Catalog™,5,OCS,4016,"CHEM 1201,and,CHEM 1202,,,BIOL 1201,and,BIOL 1202,,,MATH 1550,and,MATH 1552,."
245,OCS 4015 Oceans to Estuaries I: Geology and Physics (5) - Modern Campus Catalog™,5,OCS,4015,"Two semester introductory courses in physics and geology,,MATH 1550,and,MATH 1552,."
246,OCS 4013 Survey of Coastal Meteorology (3) - Modern Campus Catalog™,3,OCS,4013,"MATH 1552,."
247,OCS 4012 Biology of Marine Vertebrates (3) - Modern Campus Catalog™,3,OCS,4012,8 sem. hrs. of introductory zoology or biology with laboratory.
248,OCS 4007 Ecology of the Galapagos Islands (3) - Modern Campus Catalog™,3,OCS,4007,"one semester biology, ecology, environmental science, or consent of instructor."
249,"OCS 4006 Wetland Field Experience - Florida Everglades, Mangroves, and Seagrasses (3) - Modern Campus Catalog™",3,OCS,4006,"Permission of department.,Students will be partially responsible for travel costs associated with this course."
250,OCS 4001 Special Topics in Oceanography and Coastal Sciences (1-6) - Modern Campus Catalog™,6,OCS,4001,
251,OCS 3999 Undergraduate Research in Coastal Sciences (1-6) - Modern Campus Catalog™,6,OCS,3999,permission of Department.
252,OCS 3200 Hurricanes and Typhoons (3) - Modern Campus Catalog™,3,OCS,3200,
253,OCS 3103 Global Environmental Cycles (3) - Modern Campus Catalog™,3,OCS,3103,"CHEM 1201,and,MATH 1550,; credit or registration in,BIOL 1201,."
254,OCS 3013 Atmospheric and Oceanic Circulation (3) - Modern Campus Catalog™,3,OCS,3013,
255,OCS 2100 Global Change and the Oceans (3) - Modern Campus Catalog™,3,OCS,2100,This is an Integrative Learning Core (ILC) course that awards general education credit.
256,OCS 2050 Coastal Systems Ecology and Ecosystem Design (3) - Modern Campus Catalog™,3,OCS,2050,This is an Integrative Learning Core (ILC) course that awards general education credit.
257,OCS 2020 Introduction to Marine Science: Field and Laboratory Methods (2) - Modern Campus Catalog™,2,OCS,2020,"OCS 2007,and,OCS 2008,or permission of department.,Credit will not be given for both this course and,OCS 2015,."
258,OCS 2015 Laboratory Methods in Oceanography & Coastal Sciences (2) - Modern Campus Catalog™,2,OCS,2015,"OCS 1005,and,OCS 2005,.,Credit will not be given for both this course and,OCS 2020,. Credit for OCS 2015 will not be awarded to Coastal Environmental Science Majors.,4 hrs. lab."
259,OCS 2014 HONORS: Extreme Coastal Weather (3) - Modern Campus Catalog™,3,OCS,2014,"Similar to,OCS 2013,with special honors emphasis for qualified students. Credit will not be given for this course and,OCS 2013,."
260,OCS 2013 Extreme Coastal Weather (3) - Modern Campus Catalog™,3,OCS,2013,"An honors course,,OCS 2014,, is also available.,Credit will not be given for this course and,OCS 2014,."
261,OCS 2011 Introduction to MATLAB for Coastal Sciences (3) - Modern Campus Catalog™,3,OCS,2011,"OCS 2007,and,OCS 2008,Credit will not be given for both this course and,CSC 1240,or,CSC 2533,."
262,OCS 2008 Introduction to Marine Sciences: Life Processes (3) - Modern Campus Catalog™,3,OCS,2008,
263,OCS 2007 Introduction to Marine Sciences: Geological and Physical (3) - Modern Campus Catalog™,3,OCS,2007,
264,OCS 2006 HONORS: Gulf of Mexico (3) - Modern Campus Catalog™,3,OCS,2006,"This is an Integrative Learning Core (ILC) course that awards general education credit.,Similar to,OCS 2005,with special honors emphasis for qualified students. Credit will not be given or this course and,OCS 2005,."
265,OCS 2005 Gulf of Mexico (3) - Modern Campus Catalog™,3,OCS,2005,"This is an Integrative Learning Core (ILC) course that awards general education credit.,An Honors course,,OCS 2006,, is also available."
266,OCS 1064 The World’s Deltas (3) - Modern Campus Catalog™,3,OCS,1064,
267,OCS 1010 Introduction to Coastal Environmental Science (1) - Modern Campus Catalog™,1,OCS,1010,"Also offered as,ENVS 1010,."
268,OCS 1006 HONORS: Introduction to Oceanography (3) - Modern Campus Catalog™,3,OCS,1006,"This is an Integrative Learning Core (ILC) course that awards general education credit.,Similar to,OCS 1005,with special honors emphasis for qualified students. Credit will not be given for this course and,OCS 1005,."
269,OCS 1005 Introduction to Oceanography (3) - Modern Campus Catalog™,3,OCS,1005,"This is an Integrative Learning Core (ILC) course that awards general education credit.,An honors course,,OCS 1006,, is also available.,Credit will not be given for this course and,OCS 1006"
270,OCS 1003 The Science of Fishing (3) - Modern Campus Catalog™,3,OCS,1003,
271,ENVS 4222 Managing for a Changing Climate (3) - Modern Campus Catalog™,3,ENVS,4222,"See:,GEOG 4222,.,Credit will not be given for this course and,GEOG 4222,or,OCS 4222,."
272,NFS 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,NFS,,“S”/”U” grading.
273,NFS 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,NFS,,“S”/”U” grading.
274,NFS 7071 Seminar in Nutrition and Food Sciences (1) - Modern Campus Catalog™,1,NFS,7071,May be taken for a max. of 3 hrs. of credit.
275,NFS 7060 Advanced Concepts in Food Science (3) - Modern Campus Catalog™,3,NFS,7060,"NFS 4060,and,BIOL 4087,."
276,NFS 7050 Food Protein Biotechnology (3) - Modern Campus Catalog™,3,NFS,7050,"NFS 4060,,,NFS 4050,or permission of instructor."
277,NFS 7040 Flavor and Colors of Foods (3) - Modern Campus Catalog™,3,NFS,7040,"CHEM 2060,and,NFS 4060,or equivalent.,2 hrs. lecture; 3 hrs. lab."
278,NFS 7030 Advanced Food and Nutrition Research (1-6) - Modern Campus Catalog™,6,NFS,7030,"consent of instructor.,May be taken for a max. of 9 sem. hrs. of credit."
279,NFS 7025 Food Processing Systems (3) - Modern Campus Catalog™,3,NFS,7025,
280,NFS 7024 Food Manufacturing (3) - Modern Campus Catalog™,3,NFS,7024,
281,NFS 7023 Food Safety Management System (3) - Modern Campus Catalog™,3,NFS,7023,
282,NFS 7022 Current Controversies in Food and Nutrition (3) - Modern Campus Catalog™,3,NFS,7022,
283,NFS 7021 Weight Management Principles and Practices (3) - Modern Campus Catalog™,3,NFS,7021,
284,NFS 7020 Food Packaging (3) - Modern Campus Catalog™,3,NFS,7020,2 hrs. lecture; 3 hrs. lab.
285,NFS 7014 The Food Environment and Public Health (3) - Modern Campus Catalog™,3,NFS,7014,
286,"NFS 7012 Food, Nutrition, and Health Promotion (3) - Modern Campus Catalog™",3,NFS,7012,
287,NFS 7011 Current Advances in Food and Nutrition (1-4) - Modern Campus Catalog™,4,NFS,7011,May be taken for a max. of 9 sem. hrs. of credit when topics vary.
288,NFS 7010 Food Toxicology (3) - Modern Campus Catalog™,3,NFS,7010,"NFS 4060,or permission of instructor."
289,NFS 7007 Obesity: Comorbidities and Treatments (2) - Modern Campus Catalog™,2,NFS,7007,
290,"NFS 7006 Obesity: Biology, Brain, and Behavior (2) - Modern Campus Catalog™",2,NFS,7006,
291,NFS 7005 Molecular and Clinical Nutrition II (2) - Modern Campus Catalog™,2,NFS,7005,"NFS 7004,."
292,NFS 7004 Molecular and Clinical Nutrition I (2) - Modern Campus Catalog™,2,NFS,7004,"BIOL 4087,or,BIOL 4094,or permission of the coordinator."
293,NFS 7002 Topics in Micronutrients (2) - Modern Campus Catalog™,2,NFS,7002,May be taken for a max. of 8 sem. hrs. of credit when the topic varies.
294,NFS 7001 Macronutrients (3) - Modern Campus Catalog™,3,NFS,7001,
295,NFS 4163 Industrial Microbiology (4) - Modern Campus Catalog™,4,NFS,4163,"BIOL 4110,or equivalent.,2 hrs. lecture; 4 hrs. lab."
296,NFS 4162 Food Microbiology (4) - Modern Campus Catalog™,4,NFS,4162,"BIOL 2051,and consent of department.,2 hrs. lecture; 4 hrs. lab."
297,NFS 4114 Nutrition and Disease II (4) - Modern Campus Catalog™,4,NFS,4114,"NFS 4111,;,Majors and Minors only.,3 hrs. lecture, 3 hrs. lab."
298,NFS 4111 Nutrition and Disease I (4) - Modern Campus Catalog™,4,NFS,4111,"BIOL 2153,or,BIOL 2160,;,NFS 2112,,,NFS 3110,. Credit or registration in,NFS 3115,.,Majors and Minors only.,3 hrs. lecture; 3 hrs. lab."
299,NFS 4110 Capstone in Nutritional Sciences (3) - Modern Campus Catalog™,3,NFS,4110,"NFS 4111,or permission of department and credit or registration in,NFS 3116,and,EXST 2201,.,This course is limited to Nutrition and Food Sciences Majors only.,2 hrs. lecture; 3 hrs. lab/field work."
300,NFS 4095 Principles of Sensory Evaluation of Foods (4) - Modern Campus Catalog™,4,NFS,4095,"EXST 2201,or equivalent.,3 hrs. lecture; 3 hrs. lab."
301,NFS 4086 Seafood Processing (3) - Modern Campus Catalog™,3,NFS,4086,"BIOL 1201,and,CHEM 1201,or permission of instructor."
302,NFS 4076 Food Product Development (3) - Modern Campus Catalog™,3,NFS,4076,"NFS 4060,and,NFS 4095,.,Capstone course that food science students should take in their last spring semester of their program, after having taken a majority of their food science courses.,2 hrs. lecture; 3 hrs. lab."
303,NFS 4075 Food Preservation (3) - Modern Campus Catalog™,3,NFS,4075,"CHEM 2060,or,CHEM 2262,or equivalent,,BIOL 2051,and at least 3 sem. hrs. in any food science course or consent of instructor.,2 hrs. lecture; 3 hrs. lab."
304,"NFS 4070 Food Laws, Standards and Regulations (2) - Modern Campus Catalog™",2,NFS,4070,consent of instructor.
305,NFS 4060 Food Chemistry (4) - Modern Campus Catalog™,4,NFS,4060,"BIOL 2083,and either,CHEM 2060,or,CHEM 2261,or equivalent.,3 hrs. lecture; 3 hrs. lab."
306,NFS 4050 Food Composition and Analysis (4) - Modern Campus Catalog™,4,NFS,4050,"NFS 4060,and,CHEM 2060,or,CHEM 2261,or equivalent.,3 hrs. lecture; 3 hrs. lab."
307,NFS 4040 Quality Assurance in the Food Industry (4) - Modern Campus Catalog™,4,NFS,4040,
308,NFS 4027 Practicum in Dietetics (1-3) - Modern Campus Catalog™,3,NFS,4027,"majors only; for students in the dietetics concentration only; 60 hrs. in Nutrition and Food Sciences curriculum; overall GPA of 3.2; and permission of instructor. Each hour of credit requires 60 hours of supervised experience.,May be taken or repeated, when topics vary, for a max. of 3 hrs. of credit."
309,NFS 4023 Management in Dietetics (3) - Modern Campus Catalog™,3,NFS,4023,"NFS 3119,;,MGT 3200,and registration or credit in,NFS 3116,.,Majors only."
310,NFS 4021 Contemporary Topics in Nutrition (1) - Modern Campus Catalog™,1,NFS,4021,"BIOL 2083,or,BIOL 4087,, and,CMST 2060,."
311,NFS 4005 Food Engineering Systems (3) - Modern Campus Catalog™,3,NFS,4005,"PHYS 2001,and,MATH 1550,or equivalent.,2 hrs. lecture; 3 hrs. lab."
312,NFS 3999 Food Science and Technology Seminar (1) - Modern Campus Catalog™,1,NFS,3999,"permission of department.,May be taken for a max. of 2 sem. hrs. credit."
313,NFS 3900 Nutrition and Food Science Research (1-3) - Modern Campus Catalog™,3,NFS,3900,"permission of department.,May be taken for a max. of 6 sem. hrs. of credit."
314,NFS 3119 Fundamentals of Quantity Food Production (4) - Modern Campus Catalog™,4,NFS,3119,"NFS 1014,; Credit or registration in,BIOL 1011,.,For Majors only,3 hrs. lecture; 3 hrs. lab.."
315,NFS 3116 Community Nutrition (3) - Modern Campus Catalog™,3,NFS,3116,"Credit or registration in,NFS 3110,;,Majors and Minors only."
316,NFS 3115 Human Nutrition and Metabolism (3) - Modern Campus Catalog™,3,NFS,3115,"NFS 1110,and,BIOL 2083,or,BIOL 4087,Majors and Minors only."
317,NFS 3114 Food and Culture (3) - Modern Campus Catalog™,3,NFS,3114,"NFS 1014,; and credit or registration in,NFS 3110,.,Majors and Minors only."
318,NFS 3110 Nutrition Counseling and Education (3) - Modern Campus Catalog™,3,NFS,3110,"NFS 2110,.,For Majors and Minors only. Not for teacher certification."
319,NFS 3025 Professionalism in Dietetics (3) - Modern Campus Catalog™,3,NFS,3025,"Nutrition and Food Sciences Majors Only; for students in the dietetics concentration only. Credit or registration in,NFS 3110,; credit or registration in,EXST 2201,recommended."
320,NFS 3000 Food Safety (3) - Modern Campus Catalog™,3,NFS,3000,"BIOL 1201,and,CHEM 1201,; majors only or permission of instructor."
321,NFS 2112 Human Lifecycle Nutrition (3) - Modern Campus Catalog™,3,NFS,2112,"NFS 1110,.,For Majors and Minors only."
322,NFS 2110 Methods of Nutritional Assessment (3) - Modern Campus Catalog™,3,NFS,2110,"NFS 1110,.,For Majors and Minors only."
323,NFS 2091 Special Topics in Nutrition and Food Sciences (1-3) - Modern Campus Catalog™,3,NFS,2091,"permission of department.,May be taken for a max. of 6 hrs. of credit when topics vary."
324,NFS 2075 Milk and Dairy Foods (3) - Modern Campus Catalog™,3,NFS,2075,
325,NFS 2021 Dietetics as a Profession (1) - Modern Campus Catalog™,1,NFS,2021,majors only; for students in the Dietetics Concentration only or by consent of instructor.
326,NFS 2000 Fundamentals of Food Science (3) - Modern Campus Catalog™,3,NFS,2000,"BIOL 1201,and,CHEM 1201,; majors only or permission of instructor."
327,NFS 1110 Introduction to Nutritional Sciences (3) - Modern Campus Catalog™,3,NFS,1110,
328,NFS 1049 Science of Foods (2) - Modern Campus Catalog™,2,NFS,1049,
329,NFS 1014 Food Theory and Skills (4) - Modern Campus Catalog™,4,NFS,1014,"Credit or registration in,NFS 1110,.,For Majors and Minors only.,3 hrs. lecture; 3 hrs. lab."
330,NS 4570 Nuclear Facility Safety (3) - Modern Campus Catalog™,3,NS,4570,"PHYS 1202,or both,PHYS 2112,and,PHYS 2113,."
331,NS 4411 Fundamentals of Nuclear Radiation Science (3) - Modern Campus Catalog™,3,NS,4411,"MATH 2065,or,MATH 2090,;,PHYS 1202,or both,PHYS 2112,and,PHYS 2113,."
332,NS 4352 Environmental Radiological Evaluation and Remediation (3) - Modern Campus Catalog™,3,NS,4352,"MEDP 2051,."
333,PBS 7515 Veterinary Dermatopathology (2) - Modern Campus Catalog™,2,PBS,7515,"DVM degree or equivalent and,PBS 7516,.,1 hr. lecture; 2 hrs. lab."
334,PBS 7514 Laboratory Animal Pathology (2) - Modern Campus Catalog™,2,PBS,7514,DVM degree or equivalent and consent of instructor.
335,PBS 7509 Surgical Pathology (1-2) - Modern Campus Catalog™,2,PBS,7509,"DVM degree or equivalent and,PBS 7516,."
336,PBS 7508 Histopathology Slide Conference (1) - Modern Campus Catalog™,1,PBS,7508,DVM degree or equivalent and consent of instructor.
337,PBS 7502 Advanced Systemic Veterinary Pathology (5) - Modern Campus Catalog™,5,PBS,7502,"DVM degree or equivalent and credit or concurrent enrollment in,PBS 7516,."
338,PBS 7501 Veterinary Cellular Pathology (3) - Modern Campus Catalog™,3,PBS,7501,DVM degree or equivalent and consent of instructor.
339,PBS 7424 Diseases of Aquatic Animals (3) - Modern Campus Catalog™,3,PBS,7424,"consent of instructor.,Basic microbiology and/or parasitology strongly recommended.,2 hrs. lecture; 2 hrs. lab."
340,PBS 7419 Population Dynamics and Ecology of Parasitic and Vector-Borne Diseases (3) - Modern Campus Catalog™,3,PBS,7419,course in parasitology or equivalent.
341,PBS 7417 Pathogenesis of Infectious and Parasitic Agents (1-4) - Modern Campus Catalog™,4,PBS,7417,introductory course in immunology.
342,PBS 7415 Current Experimental Methods in Parasitology (1-4) - Modern Campus Catalog™,4,PBS,7415,"a course in parasitology or equivalent.,2-8 hrs. lab."
343,PBS 7413 Techniques in Flow Cytometry (1) - Modern Campus Catalog™,1,PBS,7413,2 hrs. lab.
344,PBS 7312 Concepts in Epidemiology (4) - Modern Campus Catalog™,4,PBS,7312,
345,PBS 7310 Zoonotic Infectious and Parasitic Diseases (3) - Modern Campus Catalog™,3,PBS,7310,
