course title,Credit hours,course ID,class code,preReqs
MUS 9936 Seminar in Literature and Style in Performance: Brass (3) - Modern Campus Catalog™,3,MUS,9936,
MUS 9935 Seminar in Literature and Style in Performance: Brass (3) - Modern Campus Catalog™,3,MUS,9935,
MUS 9931 Seminar in Literature and Style in Performance: Strings (3) - Modern Campus Catalog™,3,MUS,9931,
MUS 9930 Seminar in Literature and Style in Performance: Organ (3) - Modern Campus Catalog™,3,MUS,9930,
MUS 9929 Seminar in Literature and Style in Performance: Organ (3) - Modern Campus Catalog™,3,MUS,9929,
MUS 9926 Seminar in Literature and Style in Performance: Voice (3) - Modern Campus Catalog™,3,MUS,9926,
MUS 9925 Seminar in Literature and Style in Performance: Voice (3) - Modern Campus Catalog™,3,MUS,9925,
MUS 9759 Repertoire (3) - Modern Campus Catalog™,3,MUS,9759,
MUS 9758 Repertoire (3) - Modern Campus Catalog™,3,MUS,9758,
MUS 9010 Lecture Recital with Written Document (1-9) - Modern Campus Catalog™,9,MUS,9010,Pass-fail grading.
MUS 9009 Research and Monograph (1-12) - Modern Campus Catalog™,2,MUS,9009,"“S/U” grading.,For DMA candidates in performance only."
MUS 9008 Doctor of Musical Arts Chamber Music Recital (2) - Modern Campus Catalog™,2,MUS,9008,May be repeated for credit up to six (6) times.
MUS 9007 Doctor of Musical Arts Role in Opera (1-3) - Modern Campus Catalog™,3,MUS,9007,"May not be taken concurrently with,MUS 4241,. A max. of 4 hrs. of credit may be applied toward the DMA degree."
MUS 9006 Major Solo Part in an Oratorio or a Cantata (1) - Modern Campus Catalog™,1,MUS,9006,
OCS 4060 Introductory Estuarine Dynamics (3) - Modern Campus Catalog™,3,OCS,4060,"Prereq.:,MATH 1552,or consent of instructor."
OCS 4038 Scientific Writing and Collaboration (2) - Modern Campus Catalog™,2,OCS,4038,"Credit will not be given for this course and,ENGL 4002,."
OCS 4030 Techniques of Research Presentation (1) - Modern Campus Catalog™,1,OCS,4030,Pass-fail grading.
OCS 4024 Coastal Morphodynamics (3) - Modern Campus Catalog™,3,OCS,4024,"Also offered as,GEOG 4024,.,Prereq.:,MATH 1021,,,MATH 1022,or,MATH 1023,."
OCS 4021 Forecasting Coastal Weather (3) - Modern Campus Catalog™,3,OCS,4021,"Prereq.:,MATH 1552,or consent of instructor."
OCS 4019 Surface-Atmosphere Interactions (3) - Modern Campus Catalog™,3,OCS,4019,"Prereq.:,MATH 1552,or equivalent.,Credit will not be given for both this course and,OCS 7019,."
OCS 4017 Field Course in Coastal Meteorology (3) - Modern Campus Catalog™,3,OCS,4017,
OCS 4016 Oceans to Estuaries II: Chemistry and Biology (5) - Modern Campus Catalog™,5,OCS,4016,"Prereq.:,CHEM 1201,and,CHEM 1202,,,BIOL 1201,and,BIOL 1202,,,MATH 1550,and,MATH 1552,."
OCS 4015 Oceans to Estuaries I: Geology and Physics (5) - Modern Campus Catalog™,5,OCS,4015,"Prereq.:,Two semester introductory courses in physics and geology,,MATH 1550,and,MATH 1552,."
OCS 4013 Survey of Coastal Meteorology (3) - Modern Campus Catalog™,3,OCS,4013,"Prereq.:,MATH 1552,."
OCS 4012 Biology of Marine Vertebrates (3) - Modern Campus Catalog™,3,OCS,4012,"Prereq.:,8 sem. hrs. of introductory zoology or biology with laboratory."
OCS 4007 Ecology of the Galapagos Islands (3) - Modern Campus Catalog™,3,OCS,4007,"Prereq.:,one semester biology, ecology, environmental science, or consent of instructor."
"OCS 4006 Wetland Field Experience - Florida Everglades, Mangroves, and Seagrasses (3) - Modern Campus Catalog™",3,OCS,4006,"Prereq.:,Permission of department.,Students will be partially responsible for travel costs associated with this course."
OCS 4001 Special Topics in Oceanography and Coastal Sciences (1-6) - Modern Campus Catalog™,6,OCS,4001,
OCS 3999 Undergraduate Research in Coastal Sciences (1-6) - Modern Campus Catalog™,6,OCS,3999,"Prereq.:,permission of Department."
OCS 3200 Hurricanes and Typhoons (3) - Modern Campus Catalog™,3,OCS,3200,
OCS 3103 Global Environmental Cycles (3) - Modern Campus Catalog™,3,OCS,3103,"Prereq.:,CHEM 1201,and,MATH 1550,; credit or registration in,BIOL 1201,."
OCS 3013 Atmospheric and Oceanic Circulation (3) - Modern Campus Catalog™,3,OCS,3013,
OCS 2100 Global Change and the Oceans (3) - Modern Campus Catalog™,3,OCS,2100,This is an Integrative Learning Core (ILC) course that awards general education credit.
OCS 2050 Coastal Systems Ecology and Ecosystem Design (3) - Modern Campus Catalog™,3,OCS,2050,This is an Integrative Learning Core (ILC) course that awards general education credit.
OCS 2020 Introduction to Marine Science: Field and Laboratory Methods (2) - Modern Campus Catalog™,2,OCS,2020,"Prereq.:,OCS 2007,and,OCS 2008,or permission of department.,Credit will not be given for both this course and,OCS 2015,."
OCS 2015 Laboratory Methods in Oceanography & Coastal Sciences (2) - Modern Campus Catalog™,2,OCS,2015,"Prereq.:,OCS 1005,and,OCS 2005,.,Credit will not be given for both this course and,OCS 2020,. Credit for OCS 2015 will not be awarded to Coastal Environmental Science Majors.,4 hrs. lab."
OCS 2014 HONORS: Extreme Coastal Weather (3) - Modern Campus Catalog™,3,OCS,2014,"Similar to,OCS 2013,with special honors emphasis for qualified students. Credit will not be given for this course and,OCS 2013,."
OCS 2013 Extreme Coastal Weather (3) - Modern Campus Catalog™,3,OCS,2013,"An honors course,,OCS 2014,, is also available.,Credit will not be given for this course and,OCS 2014,."
OCS 2011 Introduction to MATLAB for Coastal Sciences (3) - Modern Campus Catalog™,3,OCS,2011,"Prereq.:,OCS 2007,and,OCS 2008,Credit will not be given for both this course and,CSC 1240,or,CSC 2533,."
OCS 2008 Introduction to Marine Sciences: Life Processes (3) - Modern Campus Catalog™,3,OCS,2008,
OCS 2007 Introduction to Marine Sciences: Geological and Physical (3) - Modern Campus Catalog™,3,OCS,2007,
OCS 2006 HONORS: Gulf of Mexico (3) - Modern Campus Catalog™,3,OCS,2006,"This is an Integrative Learning Core (ILC) course that awards general education credit.,Similar to,OCS 2005,with special honors emphasis for qualified students. Credit will not be given or this course and,OCS 2005,."
OCS 2005 Gulf of Mexico (3) - Modern Campus Catalog™,3,OCS,2005,"This is an Integrative Learning Core (ILC) course that awards general education credit.,An Honors course,,OCS 2006,, is also available."
OCS 1064 The World’s Deltas (3) - Modern Campus Catalog™,3,OCS,1064,
OCS 1010 Introduction to Coastal Environmental Science (1) - Modern Campus Catalog™,1,OCS,1010,"Also offered as,ENVS 1010,."
OCS 1006 HONORS: Introduction to Oceanography (3) - Modern Campus Catalog™,3,OCS,1006,"This is an Integrative Learning Core (ILC) course that awards general education credit.,Similar to,OCS 1005,with special honors emphasis for qualified students. Credit will not be given for this course and,OCS 1005,."
OCS 1005 Introduction to Oceanography (3) - Modern Campus Catalog™,3,OCS,1005,"This is an Integrative Learning Core (ILC) course that awards general education credit.,An honors course,,OCS 1006,, is also available.,Credit will not be given for this course and,OCS 1006"
OCS 1003 The Science of Fishing (3) - Modern Campus Catalog™,3,OCS,1003,
ENVS 4222 Managing for a Changing Climate (3) - Modern Campus Catalog™,3,ENVS,4222,"See:,GEOG 4222,.,Credit will not be given for this course and,GEOG 4222,or,OCS 4222,."
NFS 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,NFS,,“S”/”U” grading.
NFS 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,NFS,,“S”/”U” grading.
NFS 7071 Seminar in Nutrition and Food Sciences (1) - Modern Campus Catalog™,1,NFS,7071,May be taken for a max. of 3 hrs. of credit.
NFS 7060 Advanced Concepts in Food Science (3) - Modern Campus Catalog™,3,NFS,7060,"Prereq.:,NFS 4060,and,BIOL 4087,."
NFS 7050 Food Protein Biotechnology (3) - Modern Campus Catalog™,3,NFS,7050,"Prereq.:,NFS 4060,,,NFS 4050,or permission of instructor."
NFS 7040 Flavor and Colors of Foods (3) - Modern Campus Catalog™,3,NFS,7040,"Prereq.:,CHEM 2060,and,NFS 4060,or equivalent.,2 hrs. lecture; 3 hrs. lab."
NFS 7030 Advanced Food and Nutrition Research (1-6) - Modern Campus Catalog™,6,NFS,7030,"Prereq.:,consent of instructor.,May be taken for a max. of 9 sem. hrs. of credit."
NFS 7025 Food Processing Systems (3) - Modern Campus Catalog™,3,NFS,7025,
NFS 7024 Food Manufacturing (3) - Modern Campus Catalog™,3,NFS,7024,
NFS 7023 Food Safety Management System (3) - Modern Campus Catalog™,3,NFS,7023,
NFS 7022 Current Controversies in Food and Nutrition (3) - Modern Campus Catalog™,3,NFS,7022,
NFS 7021 Weight Management Principles and Practices (3) - Modern Campus Catalog™,3,NFS,7021,
NFS 7020 Food Packaging (3) - Modern Campus Catalog™,3,NFS,7020,2 hrs. lecture; 3 hrs. lab.
NFS 7014 The Food Environment and Public Health (3) - Modern Campus Catalog™,3,NFS,7014,
"NFS 7012 Food, Nutrition, and Health Promotion (3) - Modern Campus Catalog™",3,NFS,7012,
NFS 7011 Current Advances in Food and Nutrition (1-4) - Modern Campus Catalog™,4,NFS,7011,May be taken for a max. of 9 sem. hrs. of credit when topics vary.
NFS 7010 Food Toxicology (3) - Modern Campus Catalog™,3,NFS,7010,"Prereq.:,NFS 4060,or permission of instructor."
NFS 7007 Obesity: Comorbidities and Treatments (2) - Modern Campus Catalog™,2,NFS,7007,
"NFS 7006 Obesity: Biology, Brain, and Behavior (2) - Modern Campus Catalog™",2,NFS,7006,
NFS 7005 Molecular and Clinical Nutrition II (2) - Modern Campus Catalog™,2,NFS,7005,"Prereq.:,NFS 7004,."
NFS 7004 Molecular and Clinical Nutrition I (2) - Modern Campus Catalog™,2,NFS,7004,"Prereq.:,BIOL 4087,or,BIOL 4094,or permission of the coordinator."
NFS 7002 Topics in Micronutrients (2) - Modern Campus Catalog™,2,NFS,7002,May be taken for a max. of 8 sem. hrs. of credit when the topic varies.
NFS 7001 Macronutrients (3) - Modern Campus Catalog™,3,NFS,7001,
NFS 4163 Industrial Microbiology (4) - Modern Campus Catalog™,4,NFS,4163,"Prereq.:,BIOL 4110,or equivalent.,2 hrs. lecture; 4 hrs. lab."
NFS 4162 Food Microbiology (4) - Modern Campus Catalog™,4,NFS,4162,"Also offered as,BIOL 4162,.,Prereq.:,BIOL 2051,and consent of department.,2 hrs. lecture; 4 hrs. lab."
NFS 4114 Nutrition and Disease II (4) - Modern Campus Catalog™,4,NFS,4114,"Prereq.:,NFS 4111,;,Majors and Minors only.,3 hrs. lecture, 3 hrs. lab."
NFS 4111 Nutrition and Disease I (4) - Modern Campus Catalog™,4,NFS,4111,"Prereq.:,BIOL 2153,or,BIOL 2160,;,NFS 2112,,,NFS 3110,. Credit or registration in,NFS 3115,.,Majors and Minors only.,3 hrs. lecture; 3 hrs. lab."
NFS 4110 Capstone in Nutritional Sciences (3) - Modern Campus Catalog™,3,NFS,4110,"Prereq.:,NFS 4111,or permission of department and credit or registration in,NFS 3116,and,EXST 2201,.,This course is limited to Nutrition and Food Sciences Majors only.,2 hrs. lecture; 3 hrs. lab/field work."
NFS 4095 Principles of Sensory Evaluation of Foods (4) - Modern Campus Catalog™,4,NFS,4095,"Prereq.:,EXST 2201,or equivalent.,3 hrs. lecture; 3 hrs. lab."
NFS 4086 Seafood Processing (3) - Modern Campus Catalog™,3,NFS,4086,"Prereq.:,BIOL 1201,and,CHEM 1201,or permission of instructor."
NFS 4076 Food Product Development (3) - Modern Campus Catalog™,3,NFS,4076,"Prereq.:,NFS 4060,and,NFS 4095,.,Capstone course that food science students should take in their last spring semester of their program, after having taken a majority of their food science courses.,2 hrs. lecture; 3 hrs. lab."
NFS 4075 Food Preservation (3) - Modern Campus Catalog™,3,NFS,4075,"Prereq.:,CHEM 2060,or,CHEM 2262,or equivalent,,BIOL 2051,and at least 3 sem. hrs. in any food science course or consent of instructor.,2 hrs. lecture; 3 hrs. lab."
"NFS 4070 Food Laws, Standards and Regulations (2) - Modern Campus Catalog™",2,NFS,4070,"Prereq.:,consent of instructor."
NFS 4060 Food Chemistry (4) - Modern Campus Catalog™,4,NFS,4060,"Prereq.:,BIOL 2083,and either,CHEM 2060,or,CHEM 2261,or equivalent.,3 hrs. lecture; 3 hrs. lab."
NFS 4050 Food Composition and Analysis (4) - Modern Campus Catalog™,4,NFS,4050,"Prereq.:,NFS 4060,and,CHEM 2060,or,CHEM 2261,or equivalent.,3 hrs. lecture; 3 hrs. lab."
NFS 4040 Quality Assurance in the Food Industry (4) - Modern Campus Catalog™,4,NFS,4040,
NFS 4027 Practicum in Dietetics (1-3) - Modern Campus Catalog™,3,NFS,4027,"Prereq.:,majors only; for students in the dietetics concentration only; 60 hrs. in Nutrition and Food Sciences curriculum; overall GPA of 3.2; and permission of instructor. Each hour of credit requires 60 hours of supervised experience.,May be taken or repeated, when topics vary, for a max. of 3 hrs. of credit."
NFS 4023 Management in Dietetics (3) - Modern Campus Catalog™,3,NFS,4023,"Prereq.:,NFS 3119,;,MGT 3200,and registration or credit in,NFS 3116,.,Majors only."
NFS 4021 Contemporary Topics in Nutrition (1) - Modern Campus Catalog™,1,NFS,4021,"Prereq.:,BIOL 2083,or,BIOL 4087,, and,CMST 2060,."
NFS 4005 Food Engineering Systems (3) - Modern Campus Catalog™,3,NFS,4005,"Prereq.:,PHYS 2001,and,MATH 1550,or equivalent.,2 hrs. lecture; 3 hrs. lab."
NFS 3999 Food Science and Technology Seminar (1) - Modern Campus Catalog™,1,NFS,3999,"Prereq.:,permission of department.,May be taken for a max. of 2 sem. hrs. credit."
NFS 3900 Nutrition and Food Science Research (1-3) - Modern Campus Catalog™,3,NFS,3900,"Prereq.:,permission of department.,May be taken for a max. of 6 sem. hrs. of credit."
NFS 3119 Fundamentals of Quantity Food Production (4) - Modern Campus Catalog™,4,NFS,3119,"Prereq.:,NFS 1014,; Credit or registration in,BIOL 1011,.,For Majors only,3 hrs. lecture; 3 hrs. lab.."
NFS 3116 Community Nutrition (3) - Modern Campus Catalog™,3,NFS,3116,"Prereq.:,Credit or registration in,NFS 3110,;,Majors and Minors only."
NFS 3115 Human Nutrition and Metabolism (3) - Modern Campus Catalog™,3,NFS,3115,"Prereq.:,NFS 1110,and,BIOL 2083,or,BIOL 4087,Majors and Minors only."
NFS 3114 Food and Culture (3) - Modern Campus Catalog™,3,NFS,3114,"Prereq.:,NFS 1014,; and credit or registration in,NFS 3110,.,Majors and Minors only."
NFS 3110 Nutrition Counseling and Education (3) - Modern Campus Catalog™,3,NFS,3110,"Prereq.:,NFS 2110,.,For Majors and Minors only. Not for teacher certification."
NFS 3025 Professionalism in Dietetics (3) - Modern Campus Catalog™,3,NFS,3025,"Prereq.:,Nutrition and Food Sciences Majors Only; for students in the dietetics concentration only. Credit or registration in,NFS 3110,; credit or registration in,EXST 2201,recommended."
NFS 3000 Food Safety (3) - Modern Campus Catalog™,3,NFS,3000,"Prereq.:,BIOL 1201,and,CHEM 1201,; majors only or permission of instructor."
NFS 2112 Human Lifecycle Nutrition (3) - Modern Campus Catalog™,3,NFS,2112,"Prereq.:,NFS 1110,.,For Majors and Minors only."
NFS 2110 Methods of Nutritional Assessment (3) - Modern Campus Catalog™,3,NFS,2110,"Prereq.:,NFS 1110,.,For Majors and Minors only."
NFS 2091 Special Topics in Nutrition and Food Sciences (1-3) - Modern Campus Catalog™,3,NFS,2091,"Prereq.:,permission of department.,May be taken for a max. of 6 hrs. of credit when topics vary."
NFS 2075 Milk and Dairy Foods (3) - Modern Campus Catalog™,3,NFS,2075,
NFS 2021 Dietetics as a Profession (1) - Modern Campus Catalog™,1,NFS,2021,"Prereq.:,majors only; for students in the Dietetics Concentration only or by consent of instructor."
NFS 2000 Fundamentals of Food Science (3) - Modern Campus Catalog™,3,NFS,2000,"Prereq.:,BIOL 1201,and,CHEM 1201,; majors only or permission of instructor."
NFS 1110 Introduction to Nutritional Sciences (3) - Modern Campus Catalog™,3,NFS,1110,Prereq.:
NFS 1049 Science of Foods (2) - Modern Campus Catalog™,2,NFS,1049,
NFS 1014 Food Theory and Skills (4) - Modern Campus Catalog™,4,NFS,1014,"Prereq.:,Credit or registration in,NFS 1110,.,For Majors and Minors only.,3 hrs. lecture; 3 hrs. lab."
NS 4570 Nuclear Facility Safety (3) - Modern Campus Catalog™,3,NS,4570,"Prereq.:,PHYS 1202,or both,PHYS 2112,and,PHYS 2113,."
NS 4411 Fundamentals of Nuclear Radiation Science (3) - Modern Campus Catalog™,3,NS,4411,"Prereq.:,MATH 2065,or,MATH 2090,;,PHYS 1202,or both,PHYS 2112,and,PHYS 2113,."
NS 4352 Environmental Radiological Evaluation and Remediation (3) - Modern Campus Catalog™,3,NS,4352,"Prereq.:,MEDP 2051,."
PBS 7509 Surgical Pathology (1-2) - Modern Campus Catalog™,2,PBS,7509,"Prereq.:,DVM degree or equivalent and,PBS 7516,."
PBS 7508 Histopathology Slide Conference (1) - Modern Campus Catalog™,1,PBS,7508,"Prereq.:,DVM degree or equivalent and consent of instructor."
PBS 7502 Advanced Systemic Veterinary Pathology (5) - Modern Campus Catalog™,5,PBS,7502,"Prereq.:,DVM degree or equivalent and credit or concurrent enrollment in,PBS 7516,."
PBS 7501 Veterinary Cellular Pathology (3) - Modern Campus Catalog™,3,PBS,7501,"Prereq.:,DVM degree or equivalent and consent of instructor."
PBS 7424 Diseases of Aquatic Animals (3) - Modern Campus Catalog™,3,PBS,7424,"Same as,RNR 7424,.,Prereq.:,consent of instructor.,Basic microbiology and/or parasitology strongly recommended.,2 hrs. lecture; 2 hrs. lab."
PBS 7419 Population Dynamics and Ecology of Parasitic and Vector-Borne Diseases (3) - Modern Campus Catalog™,3,PBS,7419,"Prereq.:,course in parasitology or equivalent."
PBS 7417 Pathogenesis of Infectious and Parasitic Agents (1-4) - Modern Campus Catalog™,4,PBS,7417,"Prereq.:,introductory course in immunology."
PBS 7415 Current Experimental Methods in Parasitology (1-4) - Modern Campus Catalog™,4,PBS,7415,"Prereq.:,a course in parasitology or equivalent.,2-8 hrs. lab."
PBS 7413 Techniques in Flow Cytometry (1) - Modern Campus Catalog™,1,PBS,7413,2 hrs. lab.
PBS 7312 Concepts in Epidemiology (4) - Modern Campus Catalog™,4,PBS,7312,
PBS 7310 Zoonotic Infectious and Parasitic Diseases (3) - Modern Campus Catalog™,3,PBS,7310,Prereq.:
PBS 7007 Seminar (1) - Modern Campus Catalog™,1,PBS,7007,Pass-fail grading.
PBS 7004 Current Literature in Pathobiological Sciences (1) - Modern Campus Catalog™,1,PBS,7004,Pass/fail grading.
PBS 7003 Special Topics in Pathobiological Sciences (1-4) - Modern Campus Catalog™,4,PBS,7003,"Prereq.:,consent of instructor."
PBS 7002 Pathobiological Sciences Research Techniques (1-4) - Modern Campus Catalog™,4,PBS,7002,
